alias,timestamp,ip,clicks,title,url
wpcrural1820a84389,2026-06-21 15:16:19,20.25.165.172,0,WPC rural 2018 2020 data wpcrural1820a84389,https://api.worldpoverty.io/graphql?query=%7B%20y2018%3A%20worldPovertyRegion%28year%3A2018%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22AFG%22%2C%22GHA%22%2C%22NGA%22%2C%22IND%22%2C%22MEX%22%5D%29%7BcountryValues%7Bcountry%7Bname%20id%7D%20value%7BruralValue%7Bheadcount%20totalPopulation%7D%7D%7D%7D%20y2020%3A%20worldPovertyRegion%28year%3A2020%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22AFG%22%2C%22GHA%22%2C%22NGA%22%2C%22IND%22%2C%22MEX%22%5D%29%7BcountryValues%7Bcountry%7Bname%20id%7D%20value%7BruralValue%7Bheadcount%20totalPopulation%7D%7D%7D%7D%7D
wpcrural1820a37338,2026-06-21 15:16:20,52.247.28.201,0,WPC rural 2018 2020 data wpcrural1820a37338,https://api.worldpoverty.io/graphql?query=%7B%20y2018%3A%20worldPovertyRegion%28year%3A2018%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22AFG%22%2C%22GHA%22%2C%22NGA%22%2C%22IND%22%2C%22MEX%22%5D%29%7BcountryValues%7Bcountry%7Bname%20id%7D%20value%7BruralValue%7Bheadcount%20totalPopulation%7D%7D%7D%7D%20y2020%3A%20worldPovertyRegion%28year%3A2020%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22AFG%22%2C%22GHA%22%2C%22NGA%22%2C%22IND%22%2C%22MEX%22%5D%29%7BcountryValues%7Bcountry%7Bname%20id%7D%20value%7BruralValue%7Bheadcount%20totalPopulation%7D%7D%7D%7D%7D
wpcrural1820a78601,2026-06-21 15:16:22,20.69.20.72,0,WPC rural 2018 2020 data wpcrural1820a78601,https://api.worldpoverty.io/graphql?query=%7B%20y2018%3A%20worldPovertyRegion%28year%3A2018%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22AFG%22%2C%22GHA%22%2C%22NGA%22%2C%22IND%22%2C%22MEX%22%5D%29%7BcountryValues%7Bcountry%7Bname%20id%7D%20value%7BruralValue%7Bheadcount%20totalPopulation%7D%7D%7D%7D%20y2020%3A%20worldPovertyRegion%28year%3A2020%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22AFG%22%2C%22GHA%22%2C%22NGA%22%2C%22IND%22%2C%22MEX%22%5D%29%7BcountryValues%7Bcountry%7Bname%20id%7D%20value%7BruralValue%7Bheadcount%20totalPopulation%7D%7D%7D%7D%7D
povtestnew9922,2026-06-21 15:16:32,52.159.89.219,1,https://api.worldpoverty.io/graphql?query=%7B__typename%7D,https://api.worldpoverty.io/graphql?query=%7B__typename%7D
vandtestag055,2026-06-21 15:16:34,20.3.89.214,1,VANDTEST,https://example.org/vandtestag055
vq6xo,2026-06-21 15:16:43,20.9.25.96,48,https://api.worldpoverty.io/graphql?query=%7Ba%3AworldPovertyRegion%28year%3A2018%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22AFG%22%2C%22GHA%22%2C%22NGA%22%2C%22IND%22%2C%22MEX%22%5D%29%7BcountryValues%7Bcountry%7Bid%20name%7Dvalue%7BruralValue%7Bheadcount%7D%7D%7D%7Db%3AworldPovertyRegion%28year%3A2020%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22AFG%22%2C%22GHA%22%2C%22NGA%22%2C%22IND%22%2C%22MEX%22%5D%29%7BcountryValues%7Bcountry%7Bid%20name%7Dvalue%7BruralValue%7Bheadcount%7D%7D%7D%7D%7D,https://api.worldpoverty.io/graphql?query=%7Ba%3AworldPovertyRegion%28year%3A2018%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22AFG%22%2C%22GHA%22%2C%22NGA%22%2C%22IND%22%2C%22MEX%22%5D%29%7BcountryValues%7Bcountry%7Bid%20name%7Dvalue%7BruralValue%7Bheadcount%7D%7D%7D%7Db%3AworldPovertyRegion%28year%3A2020%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22AFG%22%2C%22GHA%22%2C%22NGA%22%2C%22IND%22%2C%22MEX%22%5D%29%7BcountryValues%7Bcountry%7Bid%20name%7Dvalue%7BruralValue%7Bheadcount%7D%7D%7D%7D%7D
wpcindexstats1,2026-06-21 15:17:01,20.65.15.168,11,Example Domain,https://example.org/foo
ltf8h,2026-06-21 15:17:10,172.215.225.18,1,https://allorigins.hexlet.app/raw?url=https%3A%2F%2Fapi.worldpoverty.io%2Fgraphql%3Fquery%3D%257Ba%253AworldPovertyRegion%2528year%253A2018%252CdailySpending%253A2.15%252CcountryIds%253A%255B%2522AFG%2522%252C%2522GHA%2522%252C%2522NGA%2522%252C%2522IND%2522%252C%2522MEX%2522%255D%2529%257BcountryValues%257Bcountry%257Bid%2520name%257Dvalue%257BruralValue%257Bheadcount%257D%257D%257D%257Db%253AworldPovertyRegion%2528year%253A2020%252CdailySpending%253A2.15%252CcountryIds%253A%255B%2522AFG%2522%252C%2522GHA%2522%252C%2522NGA%2522%252C%2522IND%2522%252C%2522MEX%2522%255D%2529%257BcountryValues%257Bcountry%257Bid%2520name%257Dvalue%257BruralValue%257Bheadcount%257D%257D%257D%257D%257D,https://allorigins.hexlet.app/raw?url=https%3A%2F%2Fapi.worldpoverty.io%2Fgraphql%3Fquery%3D%257Ba%253AworldPovertyRegion%2528year%253A2018%252CdailySpending%253A2.15%252CcountryIds%253A%255B%2522AFG%2522%252C%2522GHA%2522%252C%2522NGA%2522%252C%2522IND%2522%252C%2522MEX%2522%255D%2529%257BcountryValues%257Bcountry%257Bid%2520name%257Dvalue%257BruralValue%257Bheadcount%257D%257D%257D%257Db%253AworldPovertyRegion%2528year%253A2020%252CdailySpending%253A2.15%252CcountryIds%253A%255B%2522AFG%2522%252C%2522GHA%2522%252C%2522NGA%2522%252C%2522IND%2522%252C%2522MEX%2522%255D%2529%257BcountryValues%257Bcountry%257Bid%2520name%257Dvalue%257BruralValue%257Bheadcount%257D%257D%257D%257D%257D
vpcrural2018179,2026-06-21 15:17:27,20.225.57.66,41,WPC rural values 2018,https://api.worldpoverty.io/graphql?query=query+R%7BworldPovertyRegion%28year%3A2018%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22AFG%22%2C%22GHA%22%2C%22NGA%22%2C%22IND%22%2C%22MEX%22%5D%29%7BcountryValues%7Bcountry%7Bname%7D+value%7BruralValue%7Bheadcount%7D%7D%7D%7D%7D&operationName=R&cache_version=vcite0.17335429481721765
foostatwp886,2026-06-21 15:17:29,52.242.241.44,1,Example Domain,https://example.org/foolog
vpcrural2020987,2026-06-21 15:17:31,20.171.67.31,37,WPC rural values 2020,https://api.worldpoverty.io/graphql?query=query+R%7BworldPovertyRegion%28year%3A2020%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22AFG%22%2C%22GHA%22%2C%22NGA%22%2C%22IND%22%2C%22MEX%22%5D%29%7BcountryValues%7Bcountry%7Bname%7D+value%7BruralValue%7Bheadcount%7D%7D%7D%7D%7D&operationName=R&cache_version=vcite0.9747604191411054
vzbh5,2026-06-21 15:17:43,104.42.173.47,0,http://example.com,http://example.com
wpcr2018ax92,2026-06-21 15:18:23,74.249.220.159,0,WPC data,https://allorigins.hexlet.app/raw?url=https%3A%2F%2Fapi.worldpoverty.io%2Fgraphql%3Fquery%3D%257BworldPovertyRegion%2528year%253A2018%252CdailySpending%253A2.15%252CcountryIds%253A%255B%2522AFG%2522%252C%2522GHA%2522%252C%2522NGA%2522%252C%2522IND%2522%252C%2522MEX%2522%255D%2529%257BcountryValues%257Bcountry%257Bname%2Bid%257D%2Bvalue%257BruralValue%257Bheadcount%257D%257D%257D%257D%257D
wpcr2020ax92,2026-06-21 15:18:23,130.213.14.207,0,WPC data,https://allorigins.hexlet.app/raw?url=https%3A%2F%2Fapi.worldpoverty.io%2Fgraphql%3Fquery%3D%257BworldPovertyRegion%2528year%253A2020%252CdailySpending%253A2.15%252CcountryIds%253A%255B%2522AFG%2522%252C%2522GHA%2522%252C%2522NGA%2522%252C%2522IND%2522%252C%2522MEX%2522%255D%2529%257BcountryValues%257Bcountry%257Bname%2Bid%257D%2Bvalue%257BruralValue%257Bheadcount%257D%257D%257D%257D%257D
wpctestrural88,2026-06-21 15:18:23,20.97.218.193,0,WPC data,https://api.worldpoverty.io/graphql?query=%7Ba%3AworldPovertyRegion%28year%3A2018+dailySpending%3A2.15+countryIds%3A%5B%22NGA%22%5D%29%7Bvalue%7BruralValue%7Bheadcount%7D%7D%7D%7D
wpctestall88,2026-06-21 15:18:24,172.170.252.89,0,WPC data,https://allorigins.hexlet.app/raw?url=https%3A%2F%2Fapi.worldpoverty.io%2Fgraphql%3Fquery%3D%257Ba%253AworldPovertyRegion%2528year%253A2018%2BdailySpending%253A2.15%2BcountryIds%253A%255B%2522NGA%2522%255D%2529%257Bvalue%257BruralValue%257Bheadcount%257D%257D%257D%257D
wpctestprox88,2026-06-21 15:18:24,20.94.201.53,0,WPC data,https://www.proxymule.com/__PROXY__/https/api.worldpoverty.io/graphql?query=%7Ba%3AworldPovertyRegion%28year%3A2018+dailySpending%3A2.15+countryIds%3A%5B%22NGA%22%5D%29%7Bvalue%7BruralValue%7Bheadcount%7D%7D%7D%7D
wp528538,2026-06-21 15:18:25,104.42.46.146,1,https://api.worldpoverty.io/graphql?query=%7B__typename%7D,https://api.worldpoverty.io/graphql?query=%7B__typename%7D
wi5zg,2026-06-21 15:18:45,64.236.146.202,0,https://example.com,https://example.com
povclock2018x,2026-06-21 15:19:02,20.45.50.121,37,https://allorigins.hexlet.app/raw?url=https%3A%2F%2Fapi.worldpoverty.io%2Fgraphql%3Fquery%3Dquery%2B%257B%2BworldPovertyRegion%2528year%253A2018%252CdailySpending%253A2.15%252CcountryIds%253A%255B%2522AFG%2522%252C%2522GHA%2522%252C%2522NGA%2522%252C%2522IND%2522%252C%2522MEX%2522%255D%2529%2B%257B%2BcountryValues%2B%257B%2Bcountry%2B%257Bname%257D%2Bvalue%2B%257B%2BruralValue%2B%257Bheadcount%257D%2B%257D%257D%257D%257D,https://allorigins.hexlet.app/raw?url=https%3A%2F%2Fapi.worldpoverty.io%2Fgraphql%3Fquery%3Dquery%2B%257B%2BworldPovertyRegion%2528year%253A2018%252CdailySpending%253A2.15%252CcountryIds%253A%255B%2522AFG%2522%252C%2522GHA%2522%252C%2522NGA%2522%252C%2522IND%2522%252C%2522MEX%2522%255D%2529%2B%257B%2BcountryValues%2B%257B%2Bcountry%2B%257Bname%257D%2Bvalue%2B%257B%2BruralValue%2B%257Bheadcount%257D%2B%257D%257D%257D%257D
povclock2020x,2026-06-21 15:19:04,20.69.58.142,0,https://allorigins.hexlet.app/raw?url=https%3A%2F%2Fapi.worldpoverty.io%2Fgraphql%3Fquery%3Dquery%2B%257B%2BworldPovertyRegion%2528year%253A2020%252CdailySpending%253A2.15%252CcountryIds%253A%255B%2522AFG%2522%252C%2522GHA%2522%252C%2522NGA%2522%252C%2522IND%2522%252C%2522MEX%2522%255D%2529%2B%257B%2BcountryValues%2B%257B%2Bcountry%2B%257Bname%257D%2Bvalue%2B%257B%2BruralValue%2B%257Bheadcount%257D%2B%257D%257D%257D%257D,https://allorigins.hexlet.app/raw?url=https%3A%2F%2Fapi.worldpoverty.io%2Fgraphql%3Fquery%3Dquery%2B%257B%2BworldPovertyRegion%2528year%253A2020%252CdailySpending%253A2.15%252CcountryIds%253A%255B%2522AFG%2522%252C%2522GHA%2522%252C%2522NGA%2522%252C%2522IND%2522%252C%2522MEX%2522%255D%2529%2B%257B%2BcountryValues%2B%257B%2Bcountry%2B%257Bname%257D%2Bvalue%2B%257B%2BruralValue%2B%257Bheadcount%257D%2B%257D%257D%257D%257D
agtestzz32,2026-06-21 15:19:06,4.151.165.70,0,x,https://api.worldpoverty.io
wpagent2018544,2026-06-21 15:19:10,52.190.180.135,1,https://markdown.new/https://api.worldpoverty.io/graphql?query=%7BworldPovertyRegion%28year%3A2018%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22AFG%22%2C%22GHA%22%2C%22NGA%22%2C%22IND%22%2C%22MEX%22%5D%29%7BcountryValues%7Bcountry%7Bid+name%7Dvalue%7BruralValue%7Bheadcount%7D%7D%7D%7D%7D,https://markdown.new/https://api.worldpoverty.io/graphql?query=%7BworldPovertyRegion%28year%3A2018%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22AFG%22%2C%22GHA%22%2C%22NGA%22%2C%22IND%22%2C%22MEX%22%5D%29%7BcountryValues%7Bcountry%7Bid+name%7Dvalue%7BruralValue%7Bheadcount%7D%7D%7D%7D%7D
wpagent20205433,2026-06-21 15:19:14,65.52.192.126,1,https://markdown.new/https://api.worldpoverty.io/graphql?query=%7BworldPovertyRegion%28year%3A2020%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22AFG%22%2C%22GHA%22%2C%22NGA%22%2C%22IND%22%2C%22MEX%22%5D%29%7BcountryValues%7Bcountry%7Bid+name%7Dvalue%7BruralValue%7Bheadcount%7D%7D%7D%7D%7D,https://markdown.new/https://api.worldpoverty.io/graphql?query=%7BworldPovertyRegion%28year%3A2020%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22AFG%22%2C%22GHA%22%2C%22NGA%22%2C%22IND%22%2C%22MEX%22%5D%29%7BcountryValues%7Bcountry%7Bid+name%7Dvalue%7BruralValue%7Bheadcount%7D%7D%7D%7D%7D
mypovtest,2026-06-21 15:19:47,20.62.97.253,0,x,https://md.succ.ai/?url=https%3A%2F%2Fapi.worldpoverty.io%2Fgraphql%3Fquery%3D%7B__typename%7D
61kcz,2026-06-21 15:20:03,20.69.29.161,0,https://md.succ.ai/api.worldpoverty.io,https://md.succ.ai/api.worldpoverty.io
wpansdirect073207,2026-06-21 15:20:08,20.97.220.38,0,Worldpoverty rural numbers direct,https://api.worldpoverty.io/graphql?query=query+%7B+y2018%3AworldPovertyRegion%28year%3A2018%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22AFG%22%2C%22GHA%22%2C%22NGA%22%2C%22IND%22%2C%22MEX%22%5D%29%7BcountryValues%7Bcountry%7Bname%7D+value%7BruralValue%7Bheadcount%7D%7D%7D%7D+y2020%3AworldPovertyRegion%28year%3A2020%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22AFG%22%2C%22GHA%22%2C%22NGA%22%2C%22IND%22%2C%22MEX%22%5D%29%7BcountryValues%7Bcountry%7Bname%7D+value%7BruralValue%7Bheadcount%7D%7D%7D%7D%7D&source=van1
wpansproxy073210,2026-06-21 15:20:11,20.165.134.129,0,Worldpoverty rural numbers proxy,https://allorigins.hexlet.app/raw?url=https%3A%2F%2Fapi.worldpoverty.io%2Fgraphql%3Fquery%3Dquery%2B%257B%2By2018%253AworldPovertyRegion%2528year%253A2018%252CdailySpending%253A2.15%252CcountryIds%253A%255B%2522AFG%2522%252C%2522GHA%2522%252C%2522NGA%2522%252C%2522IND%2522%252C%2522MEX%2522%255D%2529%257BcountryValues%257Bcountry%257Bname%257D%2Bvalue%257BruralValue%257Bheadcount%257D%257D%257D%257D%2By2020%253AworldPovertyRegion%2528year%253A2020%252CdailySpending%253A2.15%252CcountryIds%253A%255B%2522AFG%2522%252C%2522GHA%2522%252C%2522NGA%2522%252C%2522IND%2522%252C%2522MEX%2522%255D%2529%257BcountryValues%257Bcountry%257Bname%257D%2Bvalue%257BruralValue%257Bheadcount%257D%257D%257D%257D%257D%26source%3Dvan1
k1-s-,2026-06-21 15:20:15,4.255.255.87,0,povertydata,https://md.succ.ai/?url=https%3A%2F%2Fapi.worldpoverty.io%2Fgraphql%3Fquery%3Dquery%2BRuralPoverty%2B%257B%2By2018%253A%2BworldPovertyRegion%2528year%253A%2B2018%252C%2BdailySpending%253A%2B2.15%252C%2BcountryIds%253A%2B%255B%2522AFG%2522%252C%2B%2522GHA%2522%252C%2B%2522NGA%2522%252C%2B%2522IND%2522%252C%2B%2522MEX%2522%255D%2529%2B%257B%2BcountryValues%2B%257B%2Bcountry%2B%257B%2Bname%2Bid%2B%257D%2Bvalue%2B%257B%2BruralValue%2B%257B%2Bheadcount%2BtotalPopulation%2B%257D%2B%257D%2B%257D%2B%257D%2By2020%253A%2BworldPovertyRegion%2528year%253A%2B2020%252C%2BdailySpending%253A%2B2.15%252C%2BcountryIds%253A%2B%255B%2522AFG%2522%252C%2B%2522GHA%2522%252C%2B%2522NGA%2522%252C%2B%2522IND%2522%252C%2B%2522MEX%2522%255D%2529%2B%257B%2BcountryValues%2B%257B%2Bcountry%2B%257B%2Bname%2Bid%2B%257D%2Bvalue%2B%257B%2BruralValue%2B%257B%2Bheadcount%2BtotalPopulation%2B%257D%2B%257D%2B%257D%2B%257D%2B%257D
dsumh,2026-06-21 15:20:47,52.176.32.233,0,Example Domain,https://example.org
wpdataspecial42,2026-06-21 15:21:00,20.225.155.14,3,x,https://allorigins.hexlet.app/raw?url=https%3A%2F%2Fapi.worldpoverty.io%2Fgraphql%3Fcache_version%3D2e1fed556d97c6338aee0463782fa057bfd4f3ee%26query%3Dquery%2Btest4%2528%2524ids%253A%255BString%2521%255D%2521%2529%257B%2By2018%253A%2BworldPovertyRegion%2528year%253A2018%252CdailySpending%253A2.15%252CcountryIds%253A%2524ids%2529%257B%2BcountryValues%2B%257B%2Bcountry%2B%257Bname%2Bid%257D%2Bvalue%2B%257BruralValue%2B%257B%2Bheadcount%2B%257D%257D%2B%257D%2B%257D%2By2020%253A%2BworldPovertyRegion%2528year%253A2020%252CdailySpending%253A2.15%252CcountryIds%253A%2524ids%2529%257B%2BcountryValues%2B%257B%2Bcountry%2B%257Bname%2Bid%257D%2Bvalue%2B%257BruralValue%2B%257B%2Bheadcount%2B%257D%257D%2B%257D%2B%257D%2B%257D%26variables%3D%257B%2522ids%2522%253A%255B%2522AFG%2522%252C%2522GHA%2522%252C%2522NGA%2522%252C%2522IND%2522%252C%2522MEX%2522%255D%257D
pov2018x,2026-06-21 15:21:07,20.168.75.99,1,https://allorigins.hexlet.app/raw?url=https%3A%2F%2Fapi.worldpoverty.io%2Fgraphql%3Fquery%3D%257B%2520worldPovertyRegion%2528year%253A2018%252CdailySpending%253A2.15%252CcountryIds%253A%255B%2522AFG%2522%252C%2522GHA%2522%252C%2522NGA%2522%252C%2522IND%2522%252C%2522MEX%2522%255D%2529%2520%257B%2520countryValues%2520%257B%2520country%2520%257Bname%257D%2520value%2520%257B%2520ruralValue%2520%257Bheadcount%257D%2520%257D%2520%257D%2520%257D%2520%257D,https://allorigins.hexlet.app/raw?url=https%3A%2F%2Fapi.worldpoverty.io%2Fgraphql%3Fquery%3D%257B%2520worldPovertyRegion%2528year%253A2018%252CdailySpending%253A2.15%252CcountryIds%253A%255B%2522AFG%2522%252C%2522GHA%2522%252C%2522NGA%2522%252C%2522IND%2522%252C%2522MEX%2522%255D%2529%2520%257B%2520countryValues%2520%257B%2520country%2520%257Bname%257D%2520value%2520%257B%2520ruralValue%2520%257Bheadcount%257D%2520%257D%2520%257D%2520%257D%2520%257D
x1782073267,2026-06-21 15:21:08,20.228.82.247,0,Example Domain,https://example.org
pov2020x,2026-06-21 15:21:12,20.94.206.82,1,https://allorigins.hexlet.app/raw?url=https%3A%2F%2Fapi.worldpoverty.io%2Fgraphql%3Fquery%3D%257B%2520worldPovertyRegion%2528year%253A2020%252CdailySpending%253A2.15%252CcountryIds%253A%255B%2522AFG%2522%252C%2522GHA%2522%252C%2522NGA%2522%252C%2522IND%2522%252C%2522MEX%2522%255D%2529%2520%257B%2520countryValues%2520%257B%2520country%2520%257Bname%257D%2520value%2520%257B%2520ruralValue%2520%257Bheadcount%257D%2520%257D%2520%257D%2520%257D%2520%257D,https://allorigins.hexlet.app/raw?url=https%3A%2F%2Fapi.worldpoverty.io%2Fgraphql%3Fquery%3D%257B%2520worldPovertyRegion%2528year%253A2020%252CdailySpending%253A2.15%252CcountryIds%253A%255B%2522AFG%2522%252C%2522GHA%2522%252C%2522NGA%2522%252C%2522IND%2522%252C%2522MEX%2522%255D%2529%2520%257B%2520countryValues%2520%257B%2520country%2520%257Bname%257D%2520value%2520%257B%2520ruralValue%2520%257Bheadcount%257D%2520%257D%2520%257D%2520%257D%2520%257D
ztest8899,2026-06-21 15:21:12,20.12.186.77,0,https://example.com,https://example.com
pwrefafg27491,2026-06-21 15:21:12,172.185.13.186,0,Poverty rural AFG,https://allorigins.hexlet.app/raw?url=https%3A%2F%2Fapi.worldpoverty.io%2Fgraphql%3Fquery%3Dquery%2Bq%2B%257B%2By2018%253A%2BworldPovertyRegion%2528year%253A2018%2BdailySpending%253A2.15%2BcountryIds%253A%255B%2522AFG%2522%255D%2529%2B%257B%2Bvalue%2B%257B%2BruralValue%2B%257B%2Bheadcount%2B%257D%2B%257D%2B%257D%2By2020%253A%2BworldPovertyRegion%2528year%253A2020%2BdailySpending%253A2.15%2BcountryIds%253A%255B%2522AFG%2522%255D%2529%2B%257B%2Bvalue%2B%257B%2BruralValue%2B%257B%2Bheadcount%2B%257D%2B%257D%2B%257D%257D%26operationName%3Dq
pwrefgha27491,2026-06-21 15:21:13,4.227.18.48,0,Poverty rural GHA,https://allorigins.hexlet.app/raw?url=https%3A%2F%2Fapi.worldpoverty.io%2Fgraphql%3Fquery%3Dquery%2Bq%2B%257B%2By2018%253A%2BworldPovertyRegion%2528year%253A2018%2BdailySpending%253A2.15%2BcountryIds%253A%255B%2522GHA%2522%255D%2529%2B%257B%2Bvalue%2B%257B%2BruralValue%2B%257B%2Bheadcount%2B%257D%2B%257D%2B%257D%2By2020%253A%2BworldPovertyRegion%2528year%253A2020%2BdailySpending%253A2.15%2BcountryIds%253A%255B%2522GHA%2522%255D%2529%2B%257B%2Bvalue%2B%257B%2BruralValue%2B%257B%2Bheadcount%2B%257D%2B%257D%2B%257D%257D%26operationName%3Dq
pwrefind27491,2026-06-21 15:21:14,40.75.90.240,0,Poverty rural IND,https://allorigins.hexlet.app/raw?url=https%3A%2F%2Fapi.worldpoverty.io%2Fgraphql%3Fquery%3Dquery%2Bq%2B%257B%2By2018%253A%2BworldPovertyRegion%2528year%253A2018%2BdailySpending%253A2.15%2BcountryIds%253A%255B%2522IND%2522%255D%2529%2B%257B%2Bvalue%2B%257B%2BruralValue%2B%257B%2Bheadcount%2B%257D%2B%257D%2B%257D%2By2020%253A%2BworldPovertyRegion%2528year%253A2020%2BdailySpending%253A2.15%2BcountryIds%253A%255B%2522IND%2522%255D%2529%2B%257B%2Bvalue%2B%257B%2BruralValue%2B%257B%2Bheadcount%2B%257D%2B%257D%2B%257D%257D%26operationName%3Dq
pwrefnga27491,2026-06-21 15:21:14,104.43.212.56,0,Poverty rural NGA,https://allorigins.hexlet.app/raw?url=https%3A%2F%2Fapi.worldpoverty.io%2Fgraphql%3Fquery%3Dquery%2Bq%2B%257B%2By2018%253A%2BworldPovertyRegion%2528year%253A2018%2BdailySpending%253A2.15%2BcountryIds%253A%255B%2522NGA%2522%255D%2529%2B%257B%2Bvalue%2B%257B%2BruralValue%2B%257B%2Bheadcount%2B%257D%2B%257D%2B%257D%2By2020%253A%2BworldPovertyRegion%2528year%253A2020%2BdailySpending%253A2.15%2BcountryIds%253A%255B%2522NGA%2522%255D%2529%2B%257B%2Bvalue%2B%257B%2BruralValue%2B%257B%2Bheadcount%2B%257D%2B%257D%2B%257D%257D%26operationName%3Dq
wpcstats1782073273,2026-06-21 15:21:14,20.230.175.255,12,World Poverty Clock,https://worldpoverty.io
pwrefmex27491,2026-06-21 15:21:15,168.62.194.152,0,Poverty rural MEX,https://allorigins.hexlet.app/raw?url=https%3A%2F%2Fapi.worldpoverty.io%2Fgraphql%3Fquery%3Dquery%2Bq%2B%257B%2By2018%253A%2BworldPovertyRegion%2528year%253A2018%2BdailySpending%253A2.15%2BcountryIds%253A%255B%2522MEX%2522%255D%2529%2B%257B%2Bvalue%2B%257B%2BruralValue%2B%257B%2Bheadcount%2B%257D%2B%257D%2B%257D%2By2020%253A%2BworldPovertyRegion%2528year%253A2020%2BdailySpending%253A2.15%2BcountryIds%253A%255B%2522MEX%2522%255D%2529%2B%257B%2Bvalue%2B%257B%2BruralValue%2B%257B%2Bheadcount%2B%257D%2B%257D%2B%257D%257D%26operationName%3Dq
zproxwpc9933,2026-06-21 15:21:30,74.249.214.167,49,https://www.proxymule.com/__PROXY__/https/api.worldpoverty.io/graphql?query=%7B__typename%7D,https://www.proxymule.com/__PROXY__/https/api.worldpoverty.io/graphql?query=%7B__typename%7D
zzpov777,2026-06-21 15:21:52,4.149.123.32,0,https://api.worldpoverty.io/graphql?query=%7B__typename%7D,https://api.worldpoverty.io/graphql?query=%7B__typename%7D
-c2vv,2026-06-21 15:21:53,52.162.215.91,0,Example Domain,https://example.org/z0.6038089922114567
wpcrural2018,2026-06-21 15:21:58,52.162.207.123,0,https://allorigins.hexlet.app/raw?url=https%3A%2F%2Fapi.worldpoverty.io%2Fgraphql%3Fquery%3D%257B%2BworldPovertyRegion%2528year%253A2018%252CdailySpending%253A2.15%252CcountryIds%253A%255B%2522AFG%2522%252C%2522GHA%2522%252C%2522NGA%2522%252C%2522IND%2522%252C%2522MEX%2522%255D%2529%2B%257B%2BcountryValues%2B%257B%2Bcountry%2B%257Bname%257D%2Bvalue%2B%257B%2BruralValue%2B%257Bheadcount%257D%2B%257D%2B%257D%2B%257D%2B%257D,https://allorigins.hexlet.app/raw?url=https%3A%2F%2Fapi.worldpoverty.io%2Fgraphql%3Fquery%3D%257B%2BworldPovertyRegion%2528year%253A2018%252CdailySpending%253A2.15%252CcountryIds%253A%255B%2522AFG%2522%252C%2522GHA%2522%252C%2522NGA%2522%252C%2522IND%2522%252C%2522MEX%2522%255D%2529%2B%257B%2BcountryValues%2B%257B%2Bcountry%2B%257Bname%257D%2Bvalue%2B%257B%2BruralValue%2B%257Bheadcount%257D%2B%257D%2B%257D%2B%257D%2B%257D
wpcrural2020,2026-06-21 15:22:00,20.168.34.243,0,https://allorigins.hexlet.app/raw?url=https%3A%2F%2Fapi.worldpoverty.io%2Fgraphql%3Fquery%3D%257B%2BworldPovertyRegion%2528year%253A2020%252CdailySpending%253A2.15%252CcountryIds%253A%255B%2522AFG%2522%252C%2522GHA%2522%252C%2522NGA%2522%252C%2522IND%2522%252C%2522MEX%2522%255D%2529%2B%257B%2BcountryValues%2B%257B%2Bcountry%2B%257Bname%257D%2Bvalue%2B%257B%2BruralValue%2B%257Bheadcount%257D%2B%257D%2B%257D%2B%257D%2B%257D,https://allorigins.hexlet.app/raw?url=https%3A%2F%2Fapi.worldpoverty.io%2Fgraphql%3Fquery%3D%257B%2BworldPovertyRegion%2528year%253A2020%252CdailySpending%253A2.15%252CcountryIds%253A%255B%2522AFG%2522%252C%2522GHA%2522%252C%2522NGA%2522%252C%2522IND%2522%252C%2522MEX%2522%255D%2529%2B%257B%2BcountryValues%2B%257B%2Bcountry%2B%257Bname%257D%2Bvalue%2B%257B%2BruralValue%2B%257Bheadcount%257D%2B%257D%2B%257D%2B%257D%2B%257D
ztest44,2026-06-21 15:22:05,172.173.90.147,0,https://example.com,https://example.com
cf93w,2026-06-21 15:22:07,4.154.0.156,0,https://example.com,https://example.com
io6l4,2026-06-21 15:22:07,57.154.38.28,0,Example Domain,https://example.org/testabc
